cell_label,3110035E14Rik,6330403K07Rik,Adgrl2,Aldoc,Arpp21,Bcl11b,Cadps2,Calb1,Calb2,Cck,Cdh13,Chodl,Chrm2,Cnr1,Col25a1,Cort,Cox6a2,Cplx2,Cpne5,Crh,Crhbp,Cryab,Crym,Cux2,Cxcl14,Enc1,Enpp2,Fam19a1,Fos,Gabrd,Gad1,Gda,Grin3a,Hapln1,Htr3a,Id2,Kcnk2,Kctd12,Kit,Lamp5,Lhx6,Ndnf,Neurod6,Nos1,Nov,Npy,Npy2r,Nr4a2,Nrn1,Nrsn1,Ntng1,Pax6,Pcp4,Pde1a,Penk,Plcxd2,Plp1,Pnoc,Prkca,Pthlh,Pvalb,Pvrl3,Qrfpr,Rab3c,Rasgrf2,Rbp4,Reln,Rgs10,Rgs12,Rgs4,Rorb,Rprm,Satb1,Scg2,Sema3c,Serpini1,Slc17a8,Slc6a1,Snca,Sncg,Sst,Sulf2,Synpr,Tac1,Tac2,Th,Thsd7a,Trp53i11,Vip,Wfs1,Yjefn3,Zcchc12,iteration,has_converged,utc
1790,2.005069417349616,0.00267227437456671,0.004146189311426543,0.9532061384313248,0.9566062599380616,0.0,0.9926119197894805,0.0,0.0,1.773986917292576,0.0,0.0,0.0,0.086100617167774,0.0,0.0,0.0,0.9601856088423667,0.0,0.0,0.0,0.0,0.001648739246861442,0.0,4.8890528933099395e-05,1.3169742545386192,6.152559039529999e-06,3.145346028781781,0.0,0.0,2.0682010223361348e-07,0.9946663775010551,0.0,0.0,0.0,3.8848113766476564e-07,0.0,0.0029253108789838956,0.0027132759680035617,0.0,0.0,0.0,10.818796980447045,0.0,8.998457760503574e-06,0.5527811952176591,0.0,0.0,8.644408328014155e-05,0.00014619561601262473,0.0,0.0,0.9776429618591586,1.9849243184281269,0.0,0.0,0.0,0.0,1.2573446088570865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49849928335896e-08,0.0,4.1739101870163603e-07,0.04986810335873137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0136762946314786,0.0,0.0,0.0002046625454709895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9933587335358887,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1791,0.05648042584925765,0.00023750310767243783,0.0,0.0,0.6407935893277626,0.0,1.0415623486260013,0.0,0.0,2.091735646074796,0.0,0.0,0.0,3.472488276080761e-05,0.0,0.0,0.0,1.270655420632317,0.0,0.0,0.0,0.9708457897013136,0.0,0.0,0.0,1.6929338163430106e-05,0.0,1.6356703836428332,0.0,0.0,0.27657711220905673,0.0,0.0,0.0,0.0,1.1720970436691983e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.125456149590968,0.0,0.0,0.0,0.0,0.0,0.0,1.973414469895447e-06,0.9905102470753042,0.0,0.0,2.50331399364825,0.8576901274863422,0.0,0.0,0.06568626994888069,1.7391792755428657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8209571187744276,0.9865761232028212,0.0,0.0,0.0,0.9931105335534376,0.0,0.0,0.0,0.061235129495404446,0.0,0.0,0.37498510757992026,0.0,0.024324967944010914,153,1,2022-07-14 21:02:06.675942
1792,0.0,0.0,0.0,2.3806483259588409e-07,2.789372057997245e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71508750512705e-07,0.0,0.0,0.0,1.8980454133673448,0.0,0.0,0.0,3.422107200244264e-15,0.0,0.0,0.0,0.002414776812619213,0.0,0.0,0.0,0.0,2.3057640123226055e-07,0.0,0.0,0.0,0.0,1.2638303184037785,0.0,0.6498067364730485,0.0,9.860555931470911e-37,0.0,0.9824018868964244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.745495488203428e-27,0.0,0.0,2.9098137379951305,0.0,0.0,0.0,3.2685579280940754e-47,0.0,0.9640045895280142,0.0,0.0,0.0,0.0,0.0,1.2208371018409488e-29,0.0,5.988828100344917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.660692175037405e-36,1.1360641868764168e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0278959266579287e-23,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1793,0.0,0.0030955365584994657,0.0,3.0698199375150656e-05,0.0,0.0,5.4854308097738084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491555329292093,0.0,0.0,0.0,2.503727693012756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482129325232167,0.0,0.0006751812530177293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233090365917274,0.0,0.0,0.0,0.0,0.0,2.87387377373369e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010548457698468948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686417813142878,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1794,0.0,0.0,0.0,0.9941708002094558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001632752155947281,5.836723589635194e-07,0.0,0.0,1.0470018778131454,0.0,0.0,0.0,0.0,2.6019611478017705e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.6797301623438205e-09,0.0,7.220214371159664e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137574460077664,0.0,0.0,0.0,0.0008448169196090858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007506166403994097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019863605689005015,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1795,3.968352304599463e-06,1.9905669707897902,0.0,4.748277640632682e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129418466586613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006677456901271107,0.000731007189172579,0.0,0.0,0.0,0.0,0.03737008824398684,0.0,0.0,0.0,0.0,0.9941644661182977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928222982440126,0.0,0.0,0.0,5.338102333930075e-09,0.0,0.0,0.0,0.0,0.9856232579654256,0.0,0.0,0.0,8.351220975003995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993619768011999,0.0,0.006991771703769878,0.0,0.0,0.0,0.0,0.0,0.0,0.9936886361500777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491936058024024,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1796,3.335520308043355,0.9746301805779325,0.00627634110298622,0.0,0.830029222300175,0.0,0.03594225944121684,0.0,0.0,0.8055866414850233,0.0,0.0,0.0,0.0,0.9841391402228403,0.0,0.0,0.9976307371679308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6652401584334378,0.00887653785551919,0.04861139719394609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040206161608985133,0.0,0.0,0.0,6.679390387840332,0.0,0.20611686262905332,0.9167920381777361,0.0,0.0,0.0,0.0,0.0,0.0,1.1823181369754133e-06,3.807452294368731,0.001640604089644772,0.0,0.0,0.0,0.024671943191738013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154753092860479e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09953693927732397,2.0444584070816236,0.0,0.0,0.3232355838229892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.213057183045015,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1797,0.0,0.0,0.0,1.990674956050964,0.004261934536517769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009905464707340274,0.0,0.0,0.0,0.6326035612551251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9767198447447523,0.0,0.0,0.0,0.0,0.0,3.1544384078728404e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625551755776395,0.0,0.0,0.0070774261528721485,0.0,0.0,0.0,7.794709113357004e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.554487739262294e-17,0.0,0.0,0.0,0.8689754615051142,6.195848836447175e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1798,0.0,3.083205466102684e-25,0.0,0.9947141302396091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947958693248885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9857659685746636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649629964899522e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.001528179851978e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3219561060585287e-06,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1799,7.8999819109444,0.0,0.0,0.011495943883705256,1.963066559880663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495491714140712,0.0,0.0,0.082337624481478,0.0,0.0,0.0,0.0,0.9773908443251069,0.0,0.0,1.9412548291151321,0.0,0.005352015158585108,0.0,0.0,0.0,2.960387173323556e-09,0.0,0.0,0.0,0.22432026293275104,0.0,0.011474438111879839,0.0,0.0,0.0,0.0,4.973237286151938,0.0,0.0,0.0,0.0,0.0,0.00036134149525413983,0.9939308397244689,0.0,0.0,2.1764119132695105e-40,0.9905290901394178,0.0,0.0,0.0,0.0,0.9194657839705895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8221710660781847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006675070178902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944959921234362,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1800,1.5255435262705941e-05,1.9852347057708806e-20,0.0,1.5778560376688795e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900722737344904,7.136081441583331e-25,0.0,0.0,0.0,1.6419693869865675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532200456209641,4.2289458458278076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4888652329095416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6276395311235018e-06,0.0,0.0,4.949188795480425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1801,0.0,1.0726011592194633,0.0,0.7661562507943545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013642244489511337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.417944592305494e-13,0.0,1.9436631388527439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418382277514378e-05,0.0,0.0,0.0,0.0,6.879928734126439e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.276296257449314e-09,0.0,0.0,0.9513150092320481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1802,0.0,1.9893694722307353,0.0,1.5033866310156002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4944570324085522,0.9934570371586288,0.0,0.0,0.9961252773576287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112116193038643e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5976136394284404e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.2336553065928273e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356206671177567e-29,0.0,0.9885327756321369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978364858418784,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1803,0.975853876801485,1.5927109936718122e-09,0.0,1.40035813048512e-10,1.8985915332763277e-37,0.0,0.0,0.0,0.0,0.0,3.866739287475274e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.793795153489956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.214094763338296e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415017996616703,0.0,0.0,4.056421029217582e-32,0.0,0.0,6.454548794372238e-38,0.0,0.0,0.0,1.6896878784119873e-17,8.587236536324599e-05,0.0,0.0,0.0,0.0,4.926581418764052e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2784976944942143e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0344245438049565e-09,0.0,7.814543447009895e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002702832673145261,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1804,0.0,0.0,0.0,2.4281178130312858e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9170315535148095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.012237958649653e-09,0.0,0.0,0.0,0.0,0.008715761352897205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800976677448733e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072321606711946,0.0,0.0,0.0,0.0,0.0,5.502175919133039e-12,0.0015833085946388846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1805,2.9759649903836,6.363836768491231e-06,0.0,0.7276228105258726,1.002385605297759e-07,0.00017003966586138228,0.0,0.0,0.0,0.0,7.774456088769884e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0506595056268622,0.0,0.0,2.2626334154833893e-05,0.9870051885032769,9.673276290935277e-19,0.0,0.0,0.0006940965898147696,0.0,8.072694312123299e-33,0.0,0.0,2.9290441571659242e-06,0.0,0.0,0.0,0.0,0.04434242595221641,0.0,0.0,0.0,0.0,0.0,0.0,0.028676012253619335,1.622548942468395e-06,0.0,2.1245497940921667e-05,0.0,0.0,1.1374398791961652e-06,0.0009878244032397489,0.0,0.0,0.0,8.506855500011055e-05,0.0,0.0,0.0,0.0,0.7363365763060586,0.0,0.0,0.0,0.0,0.0,1.8300869113663344e-07,0.0,0.9270906588392466,0.0,0.0,2.489095354270737e-12,0.0,0.0,8.897941964830803e-12,0.0,0.0,9.371758370879346e-15,0.0,0.9923329578542348,0.05560846884396327,0.0,7.56906615515054e-05,0.9892497927863606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005360142527099048,0.0,1.2070667213149804e-08,153,1,2022-07-14 21:02:06.675942
1806,0.0,0.0,0.0,9.10683867982139e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073531484562651,0.0,0.0,0.0,0.8815606234563149,0.0,0.0,0.0,0.0,0.014757145468483555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.498694202508323e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2448372933361864e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.66545934701564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2065566997083953e-18,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1807,1.534993733180149e-28,3.874324353064271e-06,0.0,5.81894720645338e-20,0.0,1.200412257682616e-38,4.087398227837597e-10,0.0,0.0,1.8518247438092281,0.0,0.0,0.0,0.22352430692741407,0.10134065588410908,0.0,0.0,0.9298786390454201,0.0,0.0,0.0,5.32766371924525e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113414672111191,0.0,0.0,0.0,0.1095883269998039,2.3230565896172495e-39,0.0,1.095194717217112,0.0,0.0,0.0,0.0,9.45368179275712e-31,0.0,0.0,0.08446951869553415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6150391313435457e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382124889614146e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294094172492397e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164690978552036,0.0,6.702107247007547e-36,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1808,0.0,3.1596320098632824e-11,0.0,0.0,0.0,0.0,0.8799307014112469,0.0,0.0,1.1434521954533372,0.0,0.0,0.0,4.113761315204453,0.620866667881416,0.0,0.0,1.0199294913874066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.980999121913765,0.0,0.0,0.0,2.216632765043699,1.4348846138311977,0.0,0.8761268069597086,0.0,0.0,0.0,0.0,8.887709917604298e-06,0.0,0.0,4.121261721684017,0.0,0.0,0.0,0.0,0.0,0.0,2.775529660457421e-05,0.5716204876350038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637666851273091,0.0,0.0564348716645454,0.0,0.0,0.0,0.0,0.0,0.0,0.8194194370228411,0.0,0.9717252593427251,0.03708462692942528,0.27275460221415065,0.0,2.4620710271113557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4119652769476939,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48715322823773e-07,0.0,0.0,0.0,0.9896181095019397,0.0,0.0,0.0,0.0,1.9548013514025366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3418877300237406e-09,0.0,0.0,0.04734100348802661,0.0,0.0,0.0,5.173477647972285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9788263772028084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1810,2.956378598311116,0.0,6.005841627580739e-05,0.9830067926617461,1.2855425852271989,0.0,0.0,0.0,0.0,1.845348834414137,0.0,0.0,0.0,0.9845176830793789,0.0,0.0,0.0,1.537141438594056,0.23035821575375923,0.0,0.0,0.9912072449109594,0.002059773361725056,0.0,0.0,2.720862758398358,0.0,0.9937243996468657,0.0014346729873825333,0.0,0.0,0.0,0.0,0.0,0.0,0.9533511154627813,0.0,0.0,0.0,0.0,0.0,0.0,11.65176872545788,0.0,0.0,0.0,0.0,0.0,0.4278920755508025,1.8906759212228361,0.0,0.0,0.0,1.2094984422661268,0.0,0.0,0.0,0.21802280175167185,3.0109488578943493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253042635821795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637088507119009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.102849722358166,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1811,0.6053734569104818,0.0,0.9795701176969608,0.020354048887855546,1.124482786192749,0.0,0.0,0.0,0.0,0.7927549603872184,0.0,0.0,0.0,0.0,0.0028740368658051714,0.0,0.0,1.0690543275184656,0.10034924113295218,0.0,0.0,0.0,0.0,0.0,0.0,3.414381039514065,0.9717550464266556,0.9923110012561542,1.3794974641205066e-08,0.0,0.0,0.0,0.0,0.0,0.0004745324498789574,0.0,0.0,0.38493653111030307,0.9894543307516851,0.0,0.0,0.0,16.445591828811487,0.0,0.7870159905424603,0.0,0.0,0.0,2.1746399418444243e-05,9.951866971000973e-08,0.0,0.0,0.016283580641969168,1.7411116474178314,0.0,0.0,0.0,0.0,0.07975447911517508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7507622744436483,6.249467104976753e-09,0.0,0.0,0.0055594207367422,0.0,0.0,0.0,0.00385832857050721,0.025064326941597992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8341872206204286,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1812,2.9445855737266373,0.7789207955753332,0.021273773242918823,0.021159367288370815,0.016155900790045242,6.221801927421245e-05,0.9947705885582214,0.0,0.0,0.20505540813132883,0.9020744613065608,0.0,0.0,0.0036700886298660857,0.004340091390190226,0.0,0.0,3.7933506876871057,0.0004308477625280416,0.0,0.0,0.0,1.9810943246676262,0.0,0.0,3.139683147040927,0.0,0.24865101317252225,0.0,0.0,0.0,0.0007060559155543657,0.0,0.0,0.017881525106985603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08498883452256,0.0,0.0,0.0,0.0,0.0,0.0,6.169176901821109e-06,0.0,0.0,0.0,0.9918595368219407,0.0,0.0,0.00026405892111386244,0.0,1.2984199671061678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002612999624934715,0.00015595372889284337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006500011996514963,0.0,0.0,1.0301102411294856,0.0,0.8034769345888301,0.0,0.0,0.0007204931926014222,0.0,0.0,6.102545222991467,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1813,6.482318793782955,0.0,0.936835486718388,0.9652936993839892,0.038244074309240164,0.0,0.0,0.7759512395145731,0.0,1.0030564467181307,0.0,0.0,0.0,0.0,0.042651930696046766,0.0,0.0,5.829954971116526,0.0017919127494089588,0.0,3.561827041737178e-18,0.0,0.14363377390437151,0.0,0.0,2.804757555904436,0.0005260587019474499,0.00036028743070211925,4.104212074340126e-05,0.0,0.0,0.0,0.9917351822452467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.758048513797537,0.0,9.664659952102707e-06,5.823197866594805e-12,0.0,0.0,0.03356555123524162,0.05645413080394176,0.0,0.0,0.0,2.8425541755740062,0.0,0.0,0.0031476669157115594,0.0,2.5113314984532416,0.0,0.0,0.0,0.0,0.0,1.184517243850557e-17,0.0,0.47766750312562484,0.0,0.9802307536366723,0.002745262725804198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3047954407843353e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.854511770595102,0.0,1.0702094921760028e-23,153,1,2022-07-14 21:02:06.675942
1814,0.0,0.9899316055264138,0.0,0.9923528852021181,0.0,0.0,0.0001407195873609131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920741563863724,0.0,0.0025485370048249183,0.0,0.0,0.0,0.019002525738806737,0.0,0.0,0.0,1.3242896145970915e-06,0.0001358873582480315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017141671657801082,0.0,0.00016619395959522677,0.0,0.7994484395352981,0.0,0.0,0.0,0.0,1.1966815741081464e-06,0.0,0.0,0.0,0.13927400476136403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037070611237366864,0.0,0.9846175722818029,0.0,0.0,0.0,0.0,0.0,0.0,1.7690974403244962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026637620824406818,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
1815,0.9701724814617849,1.9306344939918636,0.0,0.0005504972216262046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062743421307030894,0.0,0.0,0.0,2.401714448583935e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.051934975306135e-05,0.9860338915523202,1.3909674113116446e-05,0.0,0.0,0.0,1.8440312127834138e-05,0.0,0.0,0.0,0.0,1.182975770637736e-06,0.0,0.0,9.489704484749861e-08,0.0,0.0,5.7248853233342815e-08,0.0,0.0,0.0,2.963338890151906e-10,0.0,0.0,0.0,0.0011504169318244685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.393015789159548e-06,4.6481241838940534e-05,0.0,0.0,0.0,0.0,5.081834793426666e-10,0.009015925126323772,0.0,0.0,0.0,0.9954948254014533,0.0,0.0,0.0,0.0,0.0,1.3833454604903153e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.793961629314841e-09,153,1,2022-07-14 21:02:06.675942
1816,0.0,0.0,0.0,0.9923389178335421,1.2956160604492178e-12,9.754534356966289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.845703916262533e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984580350896871,0.0,0.0,1.2954450780264698e-10,0.0,0.0,0.0,5.236279921814105e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.563212474416285e-13,1.0344708487554947e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9726877223918841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557866507318309e-14,0.9482791118707454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3274629138149907e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811685275379647,0.0,0.0,153,1,2022-07-14 21:02:06.675942
