,Gene,x,y
1125,Plp1,195,3664
1126,Plp1,196,5355
1127,Plp1,196,5083
1128,Plp1,196,4225
1129,Plp1,196,4039
1130,3110035E14Rik,196,3844
1131,Plp1,196,3690
1132,Pcp4,196,3641
1133,Cnr1,197,5235
1134,Sst,197,4789
1135,Plp1,197,4234
1136,Cryab,197,4045
1137,Plp1,197,4033
1138,Plp1,197,3983
1139,Cryab,197,3976
1140,Neurod6,197,3640
1141,Plp1,198,5361
1142,Satb1,198,4751
1143,Sst,198,4686
1144,Cryab,198,4046
1145,Pde1a,198,3669
1146,Enpp2,198,3666
1147,Cryab,199,5077
1148,Id2,199,4188
1149,Cryab,199,3978
1150,Plp1,200,5075
1151,Nrsn1,200,4750
1152,Plp1,200,4240
1153,Id2,200,4187
1154,Plp1,201,5302
1155,Gad1,201,4850
1156,Rasgrf2,201,4793
1157,Lhx6,201,4785
1158,Cplx2,201,4768
1159,Plp1,201,3653
1160,Plp1,202,5302
1161,Cplx2,202,4759
1162,Gad1,202,4736
1163,Slc6a1,202,4689
1164,Plp1,203,5333
1165,Enpp2,203,5143
1166,Pvalb,203,4847
1167,Plp1,203,3657
1168,Plp1,204,5328
1169,Nrn1,204,4448
1170,Enpp2,204,3843
1171,Sst,205,4882
1172,Nrsn1,205,4780
1173,Nrn1,205,4458
1174,Nrn1,205,4449
1175,Plp1,205,3929
1176,Enpp2,205,3846
1177,Plp1,206,4243
1178,Plp1,207,5374
1179,Pcp4,207,5325
1180,Cadps2,207,5125
1181,Plp1,207,3777
1182,Plp1,208,3783
1183,Pvalb,208,3638
1184,Plp1,209,3789
1185,Pde1a,210,5382
1186,Enpp2,210,5338
1187,Nrn1,210,4453
1188,Cryab,210,3833
1189,Plp1,211,5379
1190,Slc6a1,211,4753
1191,Plp1,211,3843
1192,Plp1,211,3838
1193,Cryab,212,5333
1194,Plp1,212,5325
1195,Satb1,212,4015
1196,Aldoc,212,3676
1197,Enpp2,213,5324
1198,Rgs4,213,4974
1199,Cxcl14,213,4780
1200,Plp1,213,4025
1201,Nrsn1,214,4950
1202,Id2,214,4323
1203,Plp1,214,4037
1204,Lhx6,214,4022
1205,Plp1,214,3775
1206,Nrn1,215,4458
1207,Plp1,216,5251
1208,Sst,216,3999
1209,Plp1,216,3838
1210,Plp1,216,3787
1211,Pcp4,217,5323
1212,Plp1,217,3845
1213,Plp1,217,3781
1214,3110035E14Rik,218,5277
1215,Rgs4,218,4964
1216,Plp1,218,4023
1217,Gad1,218,4014
1218,Plp1,219,5324
1219,Cxcl14,219,5217
1220,Plp1,219,4610
1221,Id2,219,4363
1222,3110035E14Rik,219,4001
1223,3110035E14Rik,219,3991
1224,Satb1,219,3772
1225,Aldoc,220,4104
1226,Plp1,221,5370
1227,Cryab,221,5334
1228,Enpp2,221,5328
1229,Pcp4,221,4846
1230,Reln,221,4018
1231,Pthlh,222,5336
1232,6330403K07Rik,222,4892
1233,Cxcl14,222,4357
1234,Cadps2,222,4028
1235,Gad1,222,3993
1236,Enpp2,223,4328
1237,Plp1,223,3784
1238,Cryab,223,3766
1239,Plp1,224,5372
1240,Kctd12,224,4366
1241,Plp1,224,4023
1242,Cryab,224,3841
1243,Plp1,224,3834
1244,Plp1,225,5371
1245,Plp1,225,5320
1246,Cplx2,225,4911
1247,Neurod6,225,4460
1248,Cplx2,225,4433
1249,Nrsn1,225,4000
1250,Sema3c,226,5078
1251,Plp1,226,4359
1252,Aldoc,227,4464
1253,Plp1,227,4360
1254,Pcp4,227,4354
1255,Enpp2,227,4022
1256,Sst,227,3989
1257,Plp1,227,3933
1258,Plp1,228,5320
1259,6330403K07Rik,228,5121
1260,Satb1,228,4993
1261,Reln,228,4024
1262,Cryab,228,3780
1263,Plp1,229,5366
1264,Ndnf,229,4866
1265,Cxcl14,229,4349
1266,Plp1,229,3931
1267,Cdh13,229,3774
1268,Plp1,231,5321
1269,Cryab,231,4021
1270,Sst,231,3997
1271,Plp1,231,3775
1272,Plp1,231,3767
1273,Cryab,232,4549
1274,Gad1,232,4002
1275,Sst,232,3984
1276,Plp1,232,3778
1277,Plp1,233,5316
1278,Id2,233,5073
1279,Cryab,233,4550
1280,Pcp4,233,4166
1281,Plp1,233,3931
1282,Enpp2,233,3918
1283,3110035E14Rik,233,3878
1284,Cryab,233,3695
1285,Plp1,234,5319
1286,Aldoc,234,4625
1287,Sst,234,4013
1288,Cdh13,234,4003
1289,Sst,234,3995
1290,Enpp2,234,3927
1291,Plp1,235,5314
1292,Aldoc,235,3985
1293,Enpp2,235,3953
1294,Cxcl14,236,4086
1295,Plp1,236,4009
1296,Htr3a,237,4352
1297,Kctd12,237,4108
1298,Id2,237,3853
1299,Cplx2,238,4386
1300,Aldoc,238,4356
1301,Plp1,238,4075
1302,Plp1,238,3933
1303,3110035E14Rik,238,3877
1304,Cplx2,239,4255
1305,Plp1,239,4072
1306,Sst,239,3990
1307,Nrn1,239,3945
1308,Plp1,239,3913
1309,Gad1,240,3993
1310,Enpp2,240,3936
1311,Sncg,240,3920
1312,Reln,241,4692
1313,Rasgrf2,241,3988
1314,Satb1,241,3839
1315,Plp1,243,3921
1316,Plp1,243,3918
1317,Serpini1,244,3987
1318,Plp1,244,3930
1319,Plcxd2,245,5317
1320,Plp1,245,3958
1321,Plp1,245,3927
1322,Aldoc,245,3832
1323,Plp1,246,4617
1324,Cplx2,246,4432
1325,Plp1,246,4066
1326,Enpp2,246,3918
1327,Cryab,246,3910
1328,Enpp2,246,3668
1329,Plp1,247,4123
1330,Pde1a,247,3935
1331,Plp1,248,3680
1332,Cryab,248,3662
1333,Calb2,249,5322
1334,Plp1,249,4117
1335,Enpp2,249,3931
1336,Cxcl14,250,4704
1337,Aldoc,250,3865
1338,Plp1,250,3677
1339,Plp1,251,3914
1340,Plp1,251,3673
1341,Aldoc,252,5196
1342,Plp1,252,3915
1343,Cplx2,253,5012
1344,Plp1,253,4838
1345,Id2,254,3949
1346,Enpp2,254,3931
1347,Plp1,254,3907
1348,Plp1,254,3659
1349,Plp1,255,5347
1350,Aldoc,255,5175
1351,Cplx2,255,4537
1352,Id2,255,3952
1353,Id2,255,3950
1354,Plp1,255,3679
1355,Cryab,256,4050
1356,Rgs4,256,3988
1357,Enpp2,256,3674
1358,Pvalb,257,5308
1359,Penk,257,5299
1360,Plp1,257,3929
1361,Id2,257,3817
1362,Cplx2,257,3741
1363,Plp1,257,3680
1364,Enc1,258,5166
1365,Id2,258,4882
1366,Enpp2,258,3685
1367,Pcp4,259,5318
1368,Grin3a,259,5302
1369,Enpp2,259,3792
1370,Plp1,259,3671
1371,Aldoc,260,4055
1372,Plp1,260,3683
1373,Plp1,260,3617
1374,Plp1,261,3662
1375,Nrsn1,262,5160
1376,Cplx2,262,4870
1377,Cryab,262,3612
1378,Sulf2,263,4446
1379,Plp1,263,3912
1380,Cux2,263,3675
1381,Enpp2,263,3654
1382,Sulf2,264,4447
1383,Cxcl14,264,4319
1384,Kctd12,264,3678
1385,Cryab,264,3667
1386,Id2,265,5325
1387,Aldoc,265,4562
1388,Plp1,265,3664
1389,Cryab,265,3643
1390,Rgs12,266,3870
1391,Plp1,266,3662
1392,Cplx2,267,4218
1393,Satb1,268,5128
1394,Cplx2,268,4219
1395,Plp1,268,3678
1396,Plp1,269,5310
1397,3110035E14Rik,269,4859
1398,Cplx2,269,4218
1399,Gad1,269,4144
1400,Plp1,269,3672
1401,Aldoc,270,5153
1402,Plp1,271,5166
1403,Aldoc,271,4920
1404,Arpp21,271,4906
1405,6330403K07Rik,272,5309
1406,6330403K07Rik,273,4426
1407,Rgs4,274,3980
1408,Plp1,274,3671
1409,Neurod6,275,5316
1410,Plp1,275,3670
1411,Neurod6,275,3665
1412,Neurod6,275,3651
1413,Hapln1,276,5122
1414,Slc6a1,276,4885
1415,Rorb,276,4025
1416,Cplx2,276,3942
1417,Neurod6,276,3647
1418,Gad1,277,4499
1419,Pvalb,279,4291
1420,Plp1,280,5042
1421,Id2,280,4906
1422,3110035E14Rik,280,4774
1423,Kctd12,280,4031
1424,Plp1,280,3790
1425,Plp1,280,3785
1426,Nrsn1,281,5161
1427,Plp1,281,3793
1428,Plp1,282,5049
1429,Cplx2,282,4355
1430,Aldoc,282,3981
1431,Enc1,282,3887
1432,Aldoc,283,4323
1433,Prkca,284,4256
1434,Plp1,284,3795
1435,Cryab,285,5036
1436,Cplx2,285,4771
1437,Nrn1,285,4437
1438,Plp1,285,3789
1439,Plp1,286,5102
1440,Cryab,286,5009
1441,Cxcl14,286,4034
1442,Plp1,286,3790
1443,Enpp2,289,5060
1444,Cck,289,4214
1445,Cck,289,4191
1446,Plp1,289,3802
1447,Cryab,290,5067
1448,Cryab,290,4988
1449,Cplx2,290,4625
1450,Cplx2,290,4181
1451,Aldoc,290,3858
1452,Plp1,290,3796
1453,3110035E14Rik,291,4490
1454,Aldoc,291,3855
1455,6330403K07Rik,292,5051
1456,Plp1,292,4802
1457,Aldoc,292,4091
1458,Plp1,292,3804
1459,Enc1,293,4477
1460,Enpp2,294,3787
1461,Aldoc,295,4090
1462,Plp1,295,3792
1463,Cck,296,4186
1464,Cplx2,296,4000
1465,Satb1,296,3864
1466,Cryab,296,3799
1467,Neurod6,297,4847
1468,Plp1,299,4983
1469,Cplx2,299,4885
1470,Aldoc,299,4093
1471,Cplx2,300,4890
1472,Aldoc,300,4004
1473,Pvalb,301,5292
1474,Aldoc,301,4687
1475,Plp1,301,3792
1476,Id2,302,4069
1477,Plp1,302,3963
1478,Cplx2,303,4440
1479,Rgs12,304,5138
1480,Cplx2,304,4240
1481,Pvalb,305,3660
1482,Enpp2,306,4983
1483,Plp1,306,4967
1484,Cplx2,306,4627
1485,Cplx2,307,4522
1486,Enpp2,307,3669
1487,Plp1,308,4995
1488,Cplx2,308,3908
1489,Nrsn1,309,5199
1490,3110035E14Rik,309,3806
1491,Prkca,310,4991
1492,Aldoc,310,4646
1493,Pcp4,310,3845
1494,Plp1,310,3666
1495,Pvalb,312,4969
1496,Plp1,313,4987
1497,Pvalb,313,4970
1498,Cnr1,313,4618
1499,Cryab,314,3946
1500,Plp1,314,3654
1501,Plp1,315,4995
1502,Plp1,315,4979
1503,Plp1,315,4976
1504,Plp1,315,3665
1505,Sncg,316,4611
1506,Plp1,317,4992
1507,Cryab,317,4971
1508,6330403K07Rik,317,4627
1509,Plp1,318,4980
1510,Vip,318,4652
1511,Cadps2,318,4414
1512,Plp1,318,3663
1513,Plp1,319,4998
1514,Plp1,320,4974
1515,Cplx2,320,4908
1516,Crhbp,320,4333
1517,Plp1,320,3658
1518,Plp1,321,5237
1519,Enpp2,322,4979
1520,Cplx2,322,3965
1521,Nrsn1,323,5067
1522,Cryab,323,4359
1523,3110035E14Rik,323,3691
1524,Arpp21,324,4880
1525,Aldoc,324,4721
1526,Plp1,325,4990
1527,Id2,325,4683
1528,Pcp4,325,3700
1529,Plp1,326,4989
1530,Plp1,326,4972
1531,Cplx2,326,3687
1532,Plp1,326,3660
1533,6330403K07Rik,327,5086
1534,Cryab,327,4098
1535,Plp1,328,5228
1536,Neurod6,328,4298
1537,Pde1a,328,3925
1538,Plp1,329,5234
1539,Id2,329,4712
1540,Id2,329,4677
1541,3110035E14Rik,329,3678
1542,3110035E14Rik,330,4749
1543,Plp1,331,5224
1544,Cryab,332,5219
1545,Cplx2,332,3868
1546,Plp1,333,5232
1547,Gad1,333,5216
1548,Plp1,333,4076
1549,Cplx2,333,4029
1550,Plp1,334,4075
1551,Pde1a,334,3940
1552,Plp1,335,4074
1553,Plp1,336,5227
1554,Plp1,336,5219
1555,Enpp2,336,4661
1556,Gad1,336,4079
1557,Plp1,339,5217
1558,Cplx2,339,4410
1559,Reln,340,4458
1560,Cplx2,340,4238
1561,Neurod6,340,4195
1562,Plp1,341,5230
1563,Enpp2,341,5207
1564,Pcp4,341,5055
1565,Slc6a1,341,3758
1566,3110035E14Rik,341,3684
1567,Plp1,342,5221
1568,Cplx2,342,4454
1569,Cplx2,342,4227
1570,Plp1,344,5223
1571,Plp1,344,4155
1572,Plp1,344,3993
1573,Cadps2,344,3897
1574,Plp1,345,5226
1575,Pvalb,345,5145
1576,Plp1,345,4161
1577,Nr4a2,345,4043
1578,Pvalb,345,3757
1579,Cplx2,347,5030
1580,Enpp2,348,4159
1581,Plp1,348,4144
1582,Aldoc,349,3861
1583,Cplx2,349,3686
1584,Cplx2,350,4161
1585,Neurod6,350,4075
1586,Pvalb,351,4699
1587,Plp1,351,4156
1588,Cplx2,351,4129
1589,3110035E14Rik,351,3976
1590,Cplx2,351,3884
1591,Cplx2,352,4848
1592,Plp1,352,4133
1593,3110035E14Rik,352,3977
1594,Aldoc,352,3856
1595,Cplx2,352,3685
1596,Aldoc,353,5106
1597,Cryab,353,4153
1598,Hapln1,353,3751
1599,Enpp2,354,4142
1600,Nrn1,355,4340
1601,Plp1,355,3784
1602,Plp1,355,3776
1603,Pcp4,356,5209
1604,Plp1,356,4143
1605,Cryab,356,3995
1606,Plp1,356,3618
1607,Plp1,357,3783
1608,3110035E14Rik,358,3959
1609,Cplx2,358,3899
1610,Plp1,359,4146
1611,Aldoc,360,5090
1612,3110035E14Rik,360,5035
1613,Snca,360,3949
1614,Aldoc,360,3856
1615,Aldoc,360,3635
1616,Snca,361,3951
1617,Aldoc,362,5115
1618,Id2,362,3634
1619,Plp1,363,4150
1620,Plp1,363,4146
1621,Sulf2,366,3989
1622,Aldoc,367,4857
1623,Plp1,368,4154
1624,Pvalb,369,4698
1625,Prkca,369,4307
1626,Cryab,369,3949
1627,Pvalb,371,4706
1628,Plp1,372,4063
1629,Id2,373,4275
1630,Plp1,375,5221
1631,Aldoc,375,3817
1632,Plp1,376,5222
1633,Cplx2,377,4160
1634,Slc6a1,378,4281
1635,Aldoc,380,4595
1636,Cryab,380,4572
1637,Cplx2,381,5078
1638,Crym,382,4444
1639,Cplx2,382,4308
1640,Rgs4,382,4169
1641,Cplx2,382,4116
1642,Plp1,383,5232
1643,Plp1,383,5227
1644,Cxcl14,383,4999
1645,Cxcl14,384,5000
1646,Pcp4,384,3800
1647,Cxcl14,385,5002
1648,Arpp21,385,4689
1649,Cux2,385,4687
1650,Cplx2,385,4303
1651,Slc6a1,385,3815
1652,Aldoc,385,3615
1653,Cux2,386,4690
1654,Gad1,387,4606
1655,Cplx2,387,4486
1656,Satb1,387,4420
1657,Id2,388,4571
1658,Cplx2,388,4485
1659,Cplx2,388,4217
1660,Plp1,389,5227
1661,Cplx2,389,4363
1662,Cplx2,389,4216
1663,Gad1,390,3836
1664,Pcp4,391,3861
1665,Satb1,392,4414
1666,Nrsn1,392,3812
1667,Cplx2,393,3883
1668,Cplx2,394,4144
1669,Cplx2,394,4135
1670,Cplx2,394,3944
1671,Plp1,394,3784
1672,Cplx2,395,4682
1673,Cryab,396,4968
1674,Cryab,396,3978
1675,Cplx2,397,5199
1676,Sst,397,4296
1677,Aldoc,398,4808
1678,Pvrl3,398,4292
1679,Cplx2,398,4213
1680,Cplx2,398,4065
1681,Aldoc,399,5221
1682,Nrsn1,399,4975
1683,Cryab,399,4970
1684,Cdh13,399,4313
1685,Gad1,399,4298
1686,Cplx2,399,4066
1687,Cplx2,399,3729
1688,Cplx2,401,4486
1689,Aldoc,401,4438
1690,Cplx2,401,4322
1691,Gad1,401,4295
1692,Pcp4,401,3800
1693,Cplx2,402,5029
1694,Cplx2,402,4325
1695,Gad1,402,4281
1696,Pnoc,403,4297
1697,Cplx2,403,4069
1698,Cplx2,403,4023
1699,Penk,404,5005
1700,Cplx2,404,4832
1701,Gad1,404,4306
1702,Cplx2,404,4301
1703,Rgs4,404,3855
1704,Cryab,405,5214
1705,Grin3a,405,5008
1706,Cryab,405,4811
1707,Pcp4,405,4460
1708,Pvalb,405,4332
1709,Gad1,405,4298
1710,Pvalb,405,3915
1711,Sst,405,3615
1712,Cplx2,406,4725
1713,Satb1,406,4313
1714,Sst,406,4292
1715,Serpini1,406,4275
1716,Cplx2,407,4327
1717,Cplx2,408,4987
1718,Pvalb,408,4074
1719,Pvalb,408,3880
1720,Snca,408,3673
1721,Cplx2,408,3642
1722,Neurod6,409,4470
1723,Gad1,409,4307
1724,Satb1,409,3822
1725,Cplx2,410,5044
1726,Slc6a1,410,4442
1727,Satb1,410,3818
1728,Cplx2,410,3634
1729,Penk,411,5015
1730,Pde1a,411,4294
1731,Gad1,411,4287
1732,Cplx2,412,4642
1733,Nrsn1,412,4280
1734,Satb1,412,3809
1735,Sst,412,3682
1736,Pcp4,413,4272
1737,Rgs12,413,3886
1738,Cux2,414,4661
1739,Cplx2,414,4643
1740,Satb1,414,4303
1741,Cplx2,414,3947
1742,Aldoc,415,5130
1743,Neurod6,415,4320
1744,Nrsn1,415,4301
1745,Gad1,415,4284
1746,Cplx2,416,4489
1747,Id2,416,4444
1748,Pvalb,416,4324
1749,Gad1,416,4314
1750,Gad1,416,4074
1751,Sst,416,3671
1752,Enpp2,416,3666
1753,Cplx2,417,4882
1754,Reln,417,4292
1755,Cplx2,417,4273
1756,Enpp2,417,4055
1757,Col25a1,418,4305
1758,Snca,419,4933
1759,Col25a1,419,4307
1760,Npy2r,420,4752
1761,3110035E14Rik,420,4699
1762,3110035E14Rik,420,4697
1763,Cplx2,420,4687
1764,Npy2r,421,4753
1765,3110035E14Rik,421,4698
1766,Cplx2,421,4402
1767,Pvalb,421,4300
1768,Pcp4,421,4208
1769,Cplx2,421,3697
1770,Aldoc,422,4693
1771,Sst,422,3659
1772,Id2,423,5008
1773,Cplx2,423,4658
1774,Pcp4,423,4555
1775,Trp53i11,423,3672
1776,Synpr,423,3666
1777,Pvalb,424,4296
1778,Gad1,424,4281
1779,Gad1,424,4273
1780,Gad1,424,3683
1781,Aldoc,425,5050
1782,Kctd12,425,5025
1783,Pde1a,425,3687
1784,Id2,426,5117
1785,Cplx2,426,3649
1786,Id2,427,4600
1787,Cplx2,427,4518
1788,Pvalb,427,4514
1789,Cdh13,427,4300
1790,Gad1,427,3683
1791,Gad1,427,3668
1792,Cplx2,428,4331
1793,Pvalb,428,4305
1794,Reln,428,4297
1795,Nrsn1,428,4289
1796,3110035E14Rik,428,3678
1797,Gad1,428,3674
1798,Cplx2,429,4467
1799,Enc1,429,4204
1800,Cplx2,429,3842
1801,Gad1,429,3657
1802,Cplx2,430,4658
1803,Cplx2,430,4656
1804,Cplx2,430,3831
1805,Qrfpr,430,3768
1806,Reln,430,3683
1807,Grin3a,430,3670
1808,Sst,430,3662
1809,Cplx2,431,4657
1810,Pvalb,431,4235
1811,Col25a1,431,3910
1812,Aldoc,431,3876
1813,Cdh13,431,3770
1814,Cplx2,432,5081
1815,Pvalb,432,4294
1816,Cplx2,432,4104
1817,Reln,432,3686
1818,Sst,432,3657
1819,Kctd12,433,4997
1820,Pvalb,433,4299
1821,Pvalb,433,4293
1822,Snca,433,4065
1823,Enpp2,433,3777
1824,Gad1,433,3771
1825,Scg2,433,3760
1826,Crhbp,433,3671
1827,Sst,433,3656
1828,Cplx2,434,3889
1829,3110035E14Rik,434,3779
1830,Bcl11b,434,3674
1831,Crhbp,434,3662
1832,Satb1,435,4221
1833,Cryab,435,3953
1834,Scg2,435,3764
1835,Cxcl14,435,3728
1836,Cxcl14,436,4413
1837,Crhbp,436,3675
1838,Crhbp,437,3787
1839,Cdh13,437,3763
1840,Thsd7a,437,3754
1841,Slc6a1,437,3679
1842,Gad1,437,3660
1843,Aldoc,438,4404
1844,Cplx2,438,3963
1845,Sst,438,3776
1846,Gad1,438,3772
1847,Sst,438,3758
1848,Gad1,438,3756
1849,Sst,438,3687
1850,Reln,438,3669
1851,Cplx2,439,4174
1852,Sst,439,3785
1853,Sst,439,3777
1854,Grin3a,439,3760
1855,Sst,439,3659
1856,Cplx2,440,4807
1857,Ndnf,440,3783
1858,Gad1,441,3774
1859,Satb1,441,3742
1860,Satb1,441,3672
1861,Cplx2,442,4173
1862,Pvalb,442,4011
1863,Col25a1,442,3669
1864,3110035E14Rik,442,3642
1865,Pcp4,443,4617
1866,Neurod6,443,4558
1867,Sst,443,3779
1868,Crym,443,3756
1869,Pvalb,443,3673
1870,Pcp4,444,4447
1871,Gad1,444,3758
1872,Zcchc12,444,3750
1873,Scg2,444,3662
1874,Trp53i11,445,3792
1875,Cryab,446,4606
1876,Cadps2,446,3778
1877,Id2,447,5146
1878,Gad1,447,4808
1879,Pcp4,447,4619
1880,Neurod6,447,4560
1881,Aldoc,447,3638
1882,3110035E14Rik,448,4573
1883,Cplx2,448,4309
1884,Neurod6,448,4281
1885,Gad1,448,3794
1886,Neurod6,449,4552
1887,Cplx2,449,4546
1888,3110035E14Rik,449,3767
1889,Enc1,449,3763
1890,Sema3c,450,5172
1891,Cplx2,450,4545
1892,Pcp4,450,4461
1893,Nrsn1,450,3892
1894,Pvalb,450,3878
1895,Neurod6,450,3805
1896,Sst,450,3775
1897,Sst,450,3660
1898,Pde1a,451,4994
1899,Cryab,451,4962
1900,Cox6a2,451,4713
1901,Nrsn1,451,4060
1902,Sst,451,3837
1903,Sst,451,3833
1904,Gad1,451,3798
1905,Crhbp,452,4067
1906,Nrsn1,452,4061
1907,Nrsn1,452,4020
1908,Pcp4,452,3783
1909,Htr3a,453,3735
1910,Enc1,454,5022
1911,Cplx2,454,4698
1912,Slc6a1,454,4356
1913,Pcp4,454,4110
1914,Gad1,454,4046
1915,Reln,454,3792
1916,Plp1,454,3773
1917,Reln,454,3743
1918,Crym,455,4549
1919,Pcp4,455,4467
1920,Gad1,455,4051
1921,Cadps2,455,3766
1922,Cplx2,456,4845
1923,Cplx2,456,4684
1924,Nrsn1,456,4582
1925,Gad1,456,4068
1926,Rasgrf2,456,3760
1927,Pde1a,456,3655
1928,Prkca,456,3624
1929,Aldoc,457,4451
1930,Gad1,457,4115
1931,Nrsn1,457,3980
1932,Satb1,458,4926
1933,Cxcl14,458,4803
1934,Pvalb,458,4079
1935,Enc1,458,4031
1936,Id2,458,3757
1937,Aldoc,459,4403
1938,Pvalb,459,4054
1939,Aldoc,460,5048
1940,Cplx2,460,4258
1941,Pcp4,460,4083
1942,Gad1,460,3775
1943,Pvalb,461,4219
1944,Enc1,461,4195
1945,Cplx2,462,5108
1946,Scg2,462,3775
1947,Prkca,463,3856
1948,Cdh13,463,3760
1949,Pvalb,463,3651
1950,Gad1,464,4072
1951,Rasgrf2,464,4053
1952,Crym,464,3772
1953,Pvalb,465,4151
1954,Gad1,465,4048
1955,Rgs12,465,3864
1956,Pde1a,465,3780
1957,Gda,465,3764
1958,Sst,465,3757
1959,Nrsn1,465,3744
1960,Gad1,465,3741
1961,Tac1,466,4073
1962,Pvalb,466,4055
1963,Pvalb,466,4039
1964,Rgs12,466,3864
1965,Htr3a,466,3755
1966,Gad1,466,3735
1967,Nrsn1,467,4348
1968,Pcp4,467,4287
1969,Cxcl14,467,4193
1970,Col25a1,467,4115
1971,Cplx2,467,4021
1972,Pvalb,467,3924
1973,Cplx2,467,3706
1974,Cplx2,468,4845
1975,Gad1,468,4060
1976,Pvalb,468,4041
1977,Pvalb,469,4073
1978,Slc6a1,469,4015
1979,Sst,469,3775
1980,Npy2r,469,3751
1981,Pvalb,469,3713
1982,Nrsn1,470,4353
1983,Pvalb,470,4066
1984,Slc6a1,470,4032
1985,Neurod6,471,4192
1986,Cdh13,471,3937
1987,Sst,471,3769
1988,3110035E14Rik,472,4922
1989,Cplx2,472,4368
1990,Scg2,472,3761
1991,Satb1,472,3742
1992,Satb1,473,4060
1993,Pvalb,473,4056
1994,Pvalb,473,4052
1995,Satb1,473,3769
1996,Reln,473,3751
1997,Scg2,473,3739
1998,Cplx2,473,3711
1999,Cplx2,474,4616
2000,Lhx6,474,4098
2001,Sst,474,3757
2002,Gad1,475,5106
2003,3110035E14Rik,475,4964
2004,Pvalb,475,4798
2005,3110035E14Rik,475,4185
2006,Cplx2,476,4235
2007,Chrm2,476,4061
2008,Col25a1,476,4031
2009,Cplx2,477,4969
2010,3110035E14Rik,477,4671
2011,Pvalb,477,4033
2012,Pvalb,477,3753
2013,Sst,477,3747
2014,Aldoc,478,5068
2015,Pvalb,479,4813
2016,Gda,479,4295
2017,Gad1,479,4067
2018,Gad1,479,4028
2019,Pcp4,479,3949
2020,Cplx2,480,4465
2021,Cplx2,480,4227
2022,Pvalb,480,4055
2023,Cryab,480,3959
2024,Satb1,481,5002
2025,Plp1,481,4355
2026,Pvalb,481,4058
2027,Pvalb,481,4056
2028,Cxcl14,482,5114
2029,Snca,482,4967
2030,Cplx2,482,4606
2031,3110035E14Rik,482,4127
2032,Serpini1,482,4046
2033,Grin3a,483,5137
2034,Sst,483,4732
2035,Cadps2,483,4676
2036,3110035E14Rik,483,4122
2037,Pvalb,483,4063
2038,Satb1,483,4036
2039,Col25a1,483,3950
2040,3110035E14Rik,483,3846
2041,Cck,483,3640
2042,Plp1,484,4359
2043,Kctd12,484,4117
2044,Reln,485,5142
2045,Plp1,485,4366
2046,Gad1,485,4039
2047,Aldoc,485,3961
2048,Cplx2,486,4281
2049,Gad1,486,4074
2050,Pvalb,486,4066
2051,Pvalb,486,4049
2052,Scg2,486,4036
2053,Gad1,486,3956
2054,Satb1,487,4842
2055,Pcp4,487,4485
2056,Nos1,487,4146
2057,Col25a1,487,4058
2058,Pvalb,487,4048
2059,Rasgrf2,487,4033
2060,Plp1,487,4009
2061,Cplx2,487,3892
2062,Pvalb,487,3881
2063,6330403K07Rik,487,3805
2064,Satb1,487,3639
2065,Cplx2,488,5139
2066,Sst,488,4784
2067,Id2,488,4677
2068,Pcp4,488,4488
2069,Cplx2,488,4382
2070,Crhbp,488,4040
2071,Col25a1,488,4024
2072,Cplx2,489,5130
2073,Serpini1,489,4405
2074,Cplx2,489,4330
2075,Cplx2,489,4097
2076,Cplx2,490,5131
2077,Cplx2,490,4582
2078,Id2,490,4144
2079,Calb2,490,4061
2080,Nrsn1,490,3936
2081,Cplx2,490,3690
2082,Cplx2,491,4745
2083,Cplx2,491,4123
2084,Cplx2,491,3774
2085,Rgs4,491,3726
2086,Grin3a,492,4737
2087,Plp1,492,4360
2088,Snca,493,3630
2089,Slc6a1,494,4021
2090,Aldoc,494,3802
2091,Snca,494,3629
2092,Cplx2,495,4540
2093,Prkca,495,4400
2094,Aldoc,495,4177
2095,Slc6a1,495,4015
2096,Trp53i11,496,5122
2097,Pcp4,496,5089
2098,Prkca,496,5069
2099,Slc6a1,496,4630
2100,Cplx2,496,4430
2101,Aldoc,496,4178
2102,Pvalb,496,4049
2103,Pvalb,496,4041
2104,Lamp5,497,4679
2105,Gad1,497,4666
2106,Cplx2,497,4403
2107,Pvalb,497,4056
2108,Crhbp,497,4036
2109,Crhbp,497,4025
2110,Satb1,498,4845
2111,Lamp5,498,4680
2112,Lamp5,498,4678
2113,Slc6a1,498,4671
2114,Cplx2,498,4196
2115,Crhbp,498,4026
2116,Enpp2,498,4020
2117,Snca,499,5088
2118,Pcp4,499,5080
2119,Enc1,499,5072
2120,Id2,499,5065
2121,Pcp4,499,5060
2122,Cplx2,499,4809
2123,Gad1,499,4675
2124,Crhbp,499,4050
2125,Pvalb,499,4027
2126,Gad1,499,3893
2127,Cplx2,499,3728
2128,Rgs4,500,4682
2129,Aldoc,500,4593
2130,Cplx2,500,4245
2131,Gad1,500,4047
2132,Pde1a,501,5075
2133,Reln,501,4690
2134,Hapln1,501,4661
2135,Cplx2,501,3723
2136,Pde1a,502,5063
2137,Aldoc,502,4856
2138,Nrsn1,502,4688
2139,Gad1,502,4669
2140,Cplx2,502,4451
2141,Col25a1,503,4680
2142,Pvalb,503,4027
2143,Cplx2,503,3721
2144,Col25a1,504,4693
2145,Plp1,504,4375
2146,Id2,505,4669
2147,Pvalb,505,4048
2148,Cplx2,505,3800
